timestamp,open,high,low,close,volume
2022-03-11,95.64363573597176,96.71823960201306,94.85194417170078,95.90919642716398,2190
2022-03-12,96.41668390685848,97.3010999185007,95.26747648294483,96.35282053821507,6336
2022-03-13,95.90939064041835,96.70973391342241,94.67140761888994,95.67176117267523,4915
2022-03-14,97.77063341633205,98.56256929844342,97.16160655789155,97.630529450263,6612
2022-03-15,96.36984107151436,96.40270891268713,95.81843195527496,96.25105743232167,1236
2022-03-16,96.54588193338023,97.12136724149245,96.3536642323489,96.72649576786598,6937
2022-03-17,95.67269528916238,95.95775760783114,95.18211812034474,95.51840914561257,8570
2022-03-18,97.12727565549893,97.85255783334603,96.88600193293675,97.25556467737442,5656
2022-03-19,97.67106728767625,97.32217461957657,96.37588539443514,97.27958320250775,7439
2022-03-20,97.65391034731472,97.4836225735808,95.83859076430834,96.88288252570702,1643
2022-03-21,94.6490888213396,95.55770086824513,94.45567366814538,94.87106058602788,3243
2022-03-22,96.28690061827577,97.25754043356687,96.09005165689027,96.9392512401079,9160
2022-03-23,97.76495358244587,98.53147510361642,97.66432426695211,97.89258555134477,7925
2022-03-24,98.95991568855517,99.80777501213834,98.33797851708786,98.846862156356,5799
2022-03-25,100.57735906514243,100.87958195834821,99.95391971563032,100.26231966705733,9767
2022-03-26,101.05509621485535,101.65190853731323,100.61238326795493,100.73139156080497,6255
2022-03-27,99.77911021821878,100.92192636323404,99.39235378900196,100.01429562811326,8100
2022-03-28,98.8660355533759,99.83050065769733,98.47504309652076,99.10400615567714,8402
2022-03-29,98.57395645605708,98.91224605067067,97.71030502827574,98.19376618044393,3622
2022-03-30,99.560136679315,100.37971068963611,99.43925871393311,99.8878529900444,1841
2022-03-31,98.51246495397427,99.16112957458384,97.87543171246256,98.18539554860989,6483
2022-04-01,97.45168575632391,97.98182920645495,96.9547370576128,97.51975213448495,1938
2022-04-02,97.41418050788286,97.57844463708796,96.7594910483948,97.18425943134152,7456
2022-04-03,97.71565167588956,98.31899923094224,96.8275079169293,97.50380226176043,3140
2022-04-04,98.47721727228813,98.62979511392449,98.00099839807272,98.2442215279698,8597
2022-04-05,97.04143312621324,97.52651410811468,96.12340477352807,96.79530511705515,2714
2022-04-06,94.4724716814797,95.68987659053133,94.01248764470952,94.76928897552811,4597
2022-04-07,94.90324822896514,95.4416986994616,93.83827418194346,94.81399189638175,4809
2022-04-08,96.32446321011977,96.95552335523652,95.40217821663823,96.32026848672506,3329
2022-04-09,97.37126056647517,98.15795452641349,96.61830483431403,97.27873815788088,9391
2022-04-10,97.95749361659303,98.41740505414802,97.18879314017451,97.58751909832084,4611
2022-04-11,97.17559985316164,97.39869951503225,97.20198661945938,97.25693232550002,2557
2022-04-12,97.44522163367398,97.86951660715077,97.05800520271795,97.65881276046028,1392
2022-04-13,97.19837601471397,98.4202909330903,96.3905831281841,97.41681065756967,7215
2022-04-14,98.35421304082593,99.16869580798856,97.34794022164837,98.44745855416079,8763
2022-04-15,97.76990491272484,97.56428302584654,97.38532849631804,97.54412174749652,2174
2022-04-16,97.51076499627575,97.95495850140456,97.3793936563605,97.75520968400014,7035
2022-04-17,98.02005088919661,98.28430182870808,97.17488515252872,97.67227352066622,7090
2022-04-18,98.46144022776215,98.6849193025866,98.08387688555966,98.3743047881024,5791
2022-04-19,98.62603774028806,99.43943778540522,98.03573350136841,98.69387101648165,2791
2022-04-20,101.40441728671527,102.43246703483312,101.19011370370397,101.80391258005115,5983
2022-04-21,103.72577824515925,104.40466187187833,103.20506634699598,103.65229828981371,3422
2022-04-22,105.70582368506365,105.7531898359212,104.90699438557175,105.49838288843593,9648
2022-04-23,102.57124854730446,103.89277857769987,102.9760549558188,103.10097828332236,3848
2022-04-24,103.1001862050652,103.93609697379537,102.43172552012864,102.74259833367951,1311
2022-04-25,102.55658969905197,102.42950634039013,101.72875342362553,102.06226559458399,5790
2022-04-26,102.85308220352383,103.7516784539265,101.88066811598654,102.75153151445085,9188
2022-04-27,100.2142339970942,100.96733497818649,99.95244894361281,100.06669972758445,1460
2022-04-28,102.25020664137189,102.3255951870609,100.98803405525575,101.52609814239547,3675
2022-04-29,103.22604531942521,103.44310438127195,102.02138478078653,102.85647811546986,6318
2022-04-30,101.07466592589489,101.60182179593224,100.75837331780517,101.3439930855749,5517
2022-05-01,100.21474129538498,100.56288376716472,99.37468648016939,100.2197348512292,7425
2022-05-02,99.26124911800662,100.14416656539764,98.90217295714251,99.30832843829178,4983
2022-05-03,99.36502047980301,100.31076559907511,98.67791307365499,99.41028351863156,7235
2022-05-04,99.52016845093057,101.20314572673261,99.35654429176387,100.22944879625892,3890
2022-05-05,102.96401351485655,103.63196729760736,101.46562683960605,102.73691206268772,4187
2022-05-06,102.3589567117036,103.42792914300435,101.72983012421926,102.54997754682252,4396
2022-05-07,103.57007605685018,103.99760230320011,102.49069658137772,103.52098061750686,9927
2022-05-08,103.71664018645558,104.00215939080444,103.15164051034233,103.75748198957818,6137
2022-05-09,106.18072214337349,106.587721637068,105.28726310142655,105.91939353026808,5179
2022-05-10,106.77124035663867,107.6172024480283,105.78676328628896,106.85998296372196,3811
2022-05-11,108.31361508653428,109.18515431155804,107.77436486545108,108.55224350477134,1420
2022-05-12,107.46876002104896,107.46011065252299,106.28045238276381,107.30903327703119,3016
2022-05-13,107.54981012865211,107.57947108262486,106.31211720057104,107.12834442320005,8092
2022-05-14,106.10587431197357,106.36590576616247,104.96197618100395,106.20181751698959,1048
2022-05-15,108.46873881014744,108.70875004706859,106.73931348278835,108.05775440179957,1381
2022-05-16,108.97557723138293,109.18916668149691,108.5434904418398,108.8969222863809,3951
2022-05-17,108.42093012986355,109.13800604611865,107.4187883422932,108.58074897544788,2406
2022-05-18,108.54533485107085,108.79196652590427,107.35276043421864,108.0877875109634,5693
2022-05-19,108.47379746414539,109.36801680546873,107.97128207847418,108.71938536481144,3526
2022-05-20,108.23180518833038,108.9456735535553,107.35685829010212,107.92759072859597,1463
2022-05-21,106.7114282871049,107.13696683384565,106.03970474878538,106.86088407714139,9509
2022-05-22,107.62347906155988,107.53583196787218,107.21592082487749,107.48841346786722,1444
2022-05-23,110.12392741481025,111.38544002734629,110.10604945352793,110.49417190639349,5050
2022-05-24,109.99753385513947,111.27736889733694,109.87168771884929,110.24881164151572,8907
2022-05-25,109.95128839477336,110.66940829269372,108.93821393910018,109.63177270456346,5044
2022-05-26,108.33281955930718,108.96993946650674,107.39304159570034,108.2763845037328,1077
2022-05-27,106.73585925960144,107.49440861367351,105.89607269470555,106.72437135466154,7759
2022-05-28,107.27240876352829,108.04954750371738,106.68625813909571,107.40435123613861,1827
2022-05-29,108.60925907759122,108.69531648511371,108.0453052302805,108.47531487547288,5683
2022-05-30,108.11714375725252,108.9736170023414,108.45630920740858,108.53632454053187,4182
2022-05-31,108.6494351536454,109.74313402973674,108.25613546003761,108.98541572694332,9043
2022-06-01,109.12717851035293,109.6101835805084,108.52242877709357,109.17451561995185,7092
2022-06-02,109.14061712585493,110.57207373135051,108.67523340856607,109.3909014352085,7633
2022-06-03,107.39933244161742,107.75621645729716,106.57270592253442,107.60951057210909,6994
2022-06-04,107.0883176670355,107.58863253454388,106.55574710024412,107.10976864445003,2903
2022-06-05,107.25228741397403,108.23570298285541,106.745398700632,107.29354381355796,5982
2022-06-06,106.33699166669028,106.83056095443806,106.31772689114251,106.40374367688153,2193
2022-06-07,106.3816106699704,106.15143549171796,105.10545262560726,105.88202798424976,4790
2022-06-08,105.25240650793889,105.1504790275304,104.35488352272044,104.94908376785648,5762
2022-06-09,104.96780811437702,104.9900320619233,104.2117382506333,104.59888775881835,4545
2022-06-10,105.66416908759896,106.73490558188409,104.94802368592181,105.67261768800851,5185
2022-06-11,105.08331598087487,105.96673622455319,104.9391086651143,105.2347212672218,1377
2022-06-12,104.66390669774988,105.86442461537304,104.65378613113924,105.10007645098527,5111
2022-06-13,106.02209726088681,106.58021892271678,104.92895135315472,106.126538482311,7511
2022-06-14,106.32447608425727,107.81308365683581,106.11593467022593,106.9502627392993,1578
2022-06-15,108.85938941492651,109.67616500763671,108.14806066149686,109.03451181005087,8748
2022-06-16,106.80520139692668,106.90927407879647,105.74263540844251,106.57592971629657,2261
2022-06-17,108.14061952300837,108.12818172806266,106.85288008202393,107.65416044972429,9961
2022-06-18,107.41510162060182,107.79594510895751,106.45893567392018,107.12541954559659,7466
2022-06-19,107.0785695954935,108.29809084824005,106.04315837466258,107.33704972817804,3501
2022-06-20,108.54009854689762,108.98472753872561,107.80631721728602,108.39231299005692,6800
2022-06-21,109.5054675693693,110.50213471557721,108.91362530991655,109.74221677688654,5066
2022-06-22,111.28632974228358,112.25529300168027,110.49722715282829,111.03943760525715,2955
2022-06-23,111.2421572795955,111.64595871131479,110.7733257967463,111.27556563455104,3312
2022-06-24,113.51462088851014,113.49500867263536,113.1332128538139,113.25716085417302,2647
2022-06-25,113.73946045318357,113.8726804995761,112.93741751880151,112.96759178151366,7465
2022-06-26,113.12517077682843,113.59005406492577,111.77687357765679,112.84841348582871,1995
2022-06-27,114.55736989611523,114.43837469376142,112.80405097218424,113.85763491250162,7537
2022-06-28,113.29922071681943,113.93544826137442,112.77033429420298,113.24598802292506,9471
2022-06-29,115.79016021716215,116.40050187076541,115.29227846097578,115.88907553336655,2623
2022-06-30,117.5622347285551,117.927249729027,116.37198224781328,117.1621234117921,7576
2022-07-01,120.34012076551673,120.3324457639001,119.5150359077093,119.82281379893658,2933
2022-07-02,119.67440239598255,120.6913058851597,118.70414444333254,119.84090677434963,3302
2022-07-03,119.4541901037149,119.69047445189408,119.13750901314599,119.43120051403608,9255
2022-07-04,119.25129925799925,120.04716178175066,119.29223990276478,119.68165811663638,2437
2022-07-05,120.5531361564785,121.25861057876179,120.38947248421941,120.61314991976381,6366
2022-07-06,120.22473636406568,120.42787888910537,118.89861743336094,119.958236695515,5375
2022-07-07,120.43796334066097,121.28320771967842,119.84142897012046,120.46387879188194,2560
2022-07-08,120.32294760990241,121.09177082863582,119.40189376528892,120.49371365717693,9675
2022-07-09,122.06035979920634,122.93062200194335,122.1783513015998,122.48253176986867,4219
2022-07-10,121.84776594508297,122.41107918927479,121.03114236637403,121.73728959510763,8805
2022-07-11,123.28194592028171,123.49524411910109,122.41566634550522,123.04268372118209,4877
2022-07-12,122.49899768336681,122.46379863474587,121.65579447947981,122.32004747853408,6018
2022-07-13,121.29388115649003,121.48759612758114,119.99034984375756,121.21728644680518,7362
2022-07-14,120.03270752915282,120.78569175516414,119.13069251935848,120.41492713395442,3714
2022-07-15,119.56524669197809,119.50707306882471,118.01867418794332,119.03670409974373,8433
2022-07-16,119.24536362244558,119.90315659627687,118.77848419265428,119.26232453182348,4476
2022-07-17,120.50639855211477,121.43483407969362,119.67774901792954,120.54983748711787,8273
2022-07-18,121.01689390637034,121.57441834633876,119.78938621662809,120.79701534135963,6565
2022-07-19,120.94724960542001,122.742390954808,120.82480831889241,121.59620547598148,2083
2022-07-20,123.58547433947189,124.59964151545584,122.83011577396691,123.60481451067164,3775
2022-07-21,123.9378093663923,124.53487507280619,123.23046579344015,123.97884624728626,1721
2022-07-22,124.37472602002542,125.37111810224884,123.92973676759242,124.26304108044198,8401
2022-07-23,124.38711527322202,124.95022711302144,123.30578394581944,123.98296731888965,6856
2022-07-24,122.24473661556533,122.58015418806261,121.0184286165204,122.1030765768761,8912
2022-07-25,122.5151337748695,123.77139544480775,122.76003347536431,123.0647632951178,7294
2022-07-26,120.90528773206452,121.9486755761824,120.37909083311897,121.00701075796663,4884
2022-07-27,121.90188199105508,122.5262103032646,120.98639977510533,121.84022248162722,1786
2022-07-28,121.91718825049807,122.79147120655637,121.67921328052634,121.87303807874648,9822
2022-07-29,122.89079694918567,124.00746867323723,122.7133666989534,123.275175819719,5655
2022-07-30,122.74472394513693,124.06864175775212,123.14994832174995,123.24385150710644,7069
2022-07-31,122.47071458132221,122.82435051006266,121.88497853924027,122.30601131755725,8322
2022-08-01,122.888564165574,123.51307924480807,122.60491727248574,122.78550363766034,8649
2022-08-02,122.15682995447585,122.66801315517708,121.82953381510816,122.1632202748106,7782
2022-08-03,121.47844549013628,122.81285441607345,121.54073803545602,121.99607208521641,6674
2022-08-04,122.62853213958738,122.20369887468287,121.57727510548305,122.09631702945082,8750
2022-08-05,121.114787251804,122.69937840536883,121.44438539578631,121.98485737535601,7672
2022-08-06,121.69906546047125,122.79749309823173,121.68794742845853,121.80829464538743,5901
2022-08-07,121.48670608851023,121.64759512709004,119.78144059372607,120.85936065944298,5749
2022-08-08,120.6351723579483,121.28889171797412,120.16383173597134,120.6824001185316,5073
2022-08-09,118.23601245453897,118.94223610407225,117.89439771555033,118.16639138998639,3121
2022-08-10,117.67384894386807,118.38805852100788,117.61560996099855,118.0275928757161,6624
2022-08-11,117.04751770043663,117.00463376471141,115.9464773505681,116.6399256925978,9440
2022-08-12,117.64645524779162,118.54073703184808,117.73458961544978,118.03424212101422,7406
2022-08-13,119.68447996977291,120.17795801649395,119.13221577498736,119.60815421779972,9678
2022-08-14,117.35739497507957,118.22087940593029,116.85787846026727,117.31692328117423,3238
2022-08-15,117.22560606297272,117.88672356397349,116.7789014470924,117.54082342961328,8523
2022-08-16,117.70528054349559,118.35351985684275,117.06376366727005,117.43918672301318,7683
2022-08-17,115.80834056354722,116.37537764015377,115.4970811923497,116.23312796691614,4345
2022-08-18,116.71606637821488,117.29909890498799,116.21639078847639,116.92111173809494,4278
2022-08-19,116.40847362363439,117.02011197203385,115.8616144258452,116.41708428450924,3480
2022-08-20,114.22221606066643,115.3073319177545,113.37363425774684,114.34596536968532,9981
2022-08-21,114.21629538960104,114.50588624278977,113.46982150553609,114.07595338721696,3570
2022-08-22,114.22526609755748,113.97710580654113,113.70133699575668,113.94804964525684,3293
2022-08-23,114.03763473787058,114.86575807946299,113.43642159208557,114.12576686714661,6355
2022-08-24,112.53584747830566,113.30354780499155,112.06133055749883,112.69828726866729,8013
2022-08-25,113.33201091219406,113.77641708495686,112.89925522967386,113.4871043809732,1334
2022-08-26,114.30997470331022,114.7204468748677,113.74995496476701,114.41965288681187,8790
2022-08-27,113.33755482299424,113.49990106715431,111.78979420292727,113.09466015458598,8491
2022-08-28,112.28875796984165,112.99742089130734,111.68397776581281,112.35403347180616,7996
2022-08-29,112.4299205553103,113.12056927850348,111.57029026928782,112.30762869521094,9191
2022-08-30,111.65117246998611,111.84888622846148,111.15245474536495,111.67851830279609,6850
2022-08-31,113.56768428199197,115.12152742448099,112.82790786902778,113.82102383461572,9414
2022-09-01,114.38018629595335,114.72353101002905,113.53803855059962,114.12107037400561,8914
2022-09-02,112.6469595529601,113.46028563345165,112.59900443103892,112.95837193038058,1659
2022-09-03,112.06450055624296,112.87823504795271,111.82943408271703,112.06264121723083,1453
2022-09-04,112.48978406384674,112.69003158271333,111.2855493423794,112.04367690732397,1323
2022-09-05,114.52067936460931,116.16314763904111,114.02534071370435,114.8486114772343,4255
2022-09-06,114.66813773480324,115.62714321892983,114.56125983937895,114.68469429104663,5236
2022-09-07,114.41223166460942,115.39068263102928,114.50478022622606,114.8876659941344,9744
2022-09-08,115.4016955665575,116.05087453470566,114.76210439295089,115.5545204479242,7765
2022-09-09,115.10798942685484,116.0204501692029,114.64823450587494,115.55636932440855,5691
2022-09-10,118.2346862178384,118.8541032431634,118.13953018947211,118.3431623714886,9472
2022-09-11,117.59384319674116,118.57055899323315,117.27794599164667,117.7553324350584,4173
2022-09-12,118.73796766937517,119.1179364458847,117.84884552444586,118.69837618523336,1030
2022-09-13,119.41619202021008,120.03809958764333,118.5013700297716,118.94090174801364,3212
2022-09-14,119.82123275085851,120.32498141642145,119.27185801074165,119.73633739587333,4296
2022-09-15,118.57181818159464,118.94386148616972,117.93690508646435,118.37436584576966,3652
2022-09-16,120.53089049805016,121.44392037436751,120.33856592138152,120.54610107989828,8016
2022-09-17,120.37691098666227,120.46957310856979,119.83664515900037,120.45026807130213,1153
2022-09-18,120.29106943846955,120.87352736607065,119.85038646433225,120.54126398578316,7049
2022-09-19,118.929035425261,120.2619414571587,119.29036836987072,119.46929247154065,7352
2022-09-20,118.66424426024051,119.26003448699474,118.0141124799385,118.64365814972075,4549
2022-09-21,119.85948252526666,119.98001671024922,118.43892803469896,119.37074546952239,1253
2022-09-22,120.74743529441642,121.33647423403275,119.94284388871104,120.60454533285521,8232
2022-09-23,121.3982542741688,121.9909411421198,120.67483575708448,121.55845096175969,7715
2022-09-24,123.55403710447565,123.62072176255163,122.6246097109333,123.05921526138597,9702
2022-09-25,123.83681490542499,124.1709805610239,122.95644011420774,123.96660195601349,1343
2022-09-26,123.86510424242272,124.10082769199276,123.68719710229685,124.05075615604171,9575
2022-09-27,124.74077903786564,126.09660435060528,123.93957235233394,125.10458734337513,2313
2022-09-28,125.5782959513398,126.1995630688169,125.4022424043406,125.8669112318647,4836
2022-09-29,125.72231205114342,126.19381997348128,125.41245446372047,125.79622091201496,4942
2022-09-30,127.3172143746092,127.74880968846814,126.38600249880584,126.71750817426316,9264
2022-10-01,128.24849218371887,129.24050457627396,127.83485852711219,128.31034504769804,1723
2022-10-02,128.33237574599906,129.0961162103849,128.19050381041487,128.6418306364191,4522
2022-10-03,128.08275893067275,128.71724053032128,127.8719162886543,128.2643845195021,1422
2022-10-04,129.10997963882892,129.76432200980437,128.6763736697618,129.17683816705568,4252
2022-10-05,130.99417867519816,131.83319947332743,130.70909252052618,131.5077042524548,9764
2022-10-06,131.34301833149203,132.0814406349812,130.4411130077857,131.30502980065987,8429
2022-10-07,131.45445879979306,131.89963822034497,130.7462669940971,131.24425825412067,9485
2022-10-08,131.22682488798063,131.78127076951023,130.16093724647422,131.13058121567911,5551
2022-10-09,132.82842190070443,133.4859855588617,132.34840430839378,132.64820210547472,6919
2022-10-10,130.10670008424793,131.32090636026095,130.20294802121205,130.49356419717893,1534
2022-10-11,130.47300107128189,132.14688647634165,130.7227202607352,130.98257864207588,7419
2022-10-12,132.8489677195564,133.52999269604788,131.68370697538134,132.46329534098894,5976
2022-10-13,131.86553493677965,131.63588086154456,131.40338790252636,131.53723553590706,2312
2022-10-14,132.9119290884825,134.25499849836874,133.19395882616755,133.37400842570202,1319
2022-10-15,134.12829373330158,134.34241298694312,133.08385117437334,134.06637923586635,1359
2022-10-16,133.46519449615255,133.64068806860357,132.34486995423336,133.4575361351603,2064
2022-10-17,133.91596980742537,134.57741812982883,132.75077008907414,133.75250391841357,3242
2022-10-18,132.023689236527,132.36198952340328,131.81002579940562,131.96111337289412,7304
2022-10-19,131.1817885580951,131.8491899295976,130.73046635284243,131.33242812947157,5438
2022-10-20,133.63328970197358,134.5072579234416,132.72686479996904,133.57471271053072,3450
2022-10-21,132.59926191714524,132.96466344495894,131.92492993799092,132.55214785264477,7857
2022-10-22,134.80104564163554,135.1585810676428,134.7029020485885,134.81563393093816,9044
2022-10-23,134.2120200359533,135.47730843759607,134.27236215855908,134.76774562510985,5092
2022-10-24,135.1127807791494,136.9898209732983,135.92288288703583,136.01134108588155,1161
2022-10-25,135.8769608750339,136.88417531864187,135.88584986012248,136.11401751306093,4300
2022-10-26,132.98380820827884,133.6196692478667,132.23069404998967,133.47423966071256,5495
2022-10-27,132.91282670035548,133.25326177851815,132.03547720623027,132.83705808753115,1654
2022-10-28,133.32971141868111,133.6807717086072,132.95740320254606,133.1148824034288,6866
2022-10-29,131.86267737979784,132.97435146408998,131.6363282127719,131.78374275267907,2503
2022-10-30,130.10599150398804,131.09637786697343,129.48241225560088,130.216849872752,1868
2022-10-31,130.7274171505971,131.57323449654356,130.2916588113398,130.7062728972195,4793
2022-11-01,130.32717721115174,130.94937751603248,129.20636892710766,129.9769748974865,7554
2022-11-02,127.77333982222856,128.5107891486223,127.58888447928844,127.99198223230975,3414
2022-11-03,127.49773244590082,127.97648780681897,126.68379968881645,127.22104402398202,9969
2022-11-04,128.5162140112909,129.0625667969421,127.6351876975036,128.3039291120137,4798
2022-11-05,127.86393911014441,128.1039007211543,127.49820912050039,127.78543382791477,8997
2022-11-06,129.39273996095713,129.5636717448693,128.9362191249509,128.957160913657,6562
2022-11-07,130.6245426538748,131.6206766818782,130.60123901664744,130.83988822883683,8562
2022-11-08,131.21165851615962,131.21652860328786,130.54155944899532,130.92890670943143,3409
2022-11-09,129.34460122160257,130.4772799489533,129.0878102120725,129.623286697273,3237
2022-11-10,127.88129910953627,128.9505714516518,127.53261521325182,128.11140858250522,9616
2022-11-11,127.81199063197188,129.05156623354873,127.55366776565779,128.12990395748062,6418
2022-11-12,129.37092024917177,129.61626021169835,128.48658480382514,129.2371707698905,5879
2022-11-13,129.3280611527417,130.25370113318795,129.28149989175606,129.60998916386654,7953
2022-11-14,130.3323457616473,131.36419513184526,129.3020568979832,130.3166977920924,9715
2022-11-15,129.49367408151707,130.68398798150395,128.63818340825958,129.834687655006,1863
2022-11-16,130.56507224171892,130.62018759646088,129.539576537991,130.24519496598353,5268
2022-11-17,130.28047650030493,130.40861527002932,129.07744206512848,129.7296244469305,5972
2022-11-18,129.45671555537086,130.42645127887883,128.4189092842798,129.38889256267402,6218
2022-11-19,128.3812064194079,128.4766919043503,127.09807093344955,127.88819679469088,5195
2022-11-20,126.21974028916581,126.77715510859858,125.3996594887106,126.05154119802128,9868
2022-11-21,126.1739861624782,126.90504710617247,124.97803147252189,125.52319316781454,4380
2022-11-22,124.27398823881408,124.8441978263501,123.87029758931288,124.24407395918121,4347
2022-11-23,122.67245201380656,123.72232309590355,122.89889518848004,123.14357909503741,3024
2022-11-24,124.44601125984455,124.30810409268291,123.20385059949214,123.99883605059588,7405
2022-11-25,123.88242880212381,124.3335711608317,122.96866867193619,123.92033894482783,6272
2022-11-26,127.15653650552048,128.52362110817734,127.18906954588559,127.46729001045489,7994
2022-11-27,128.4320207431225,129.19765861537732,128.0552629300116,128.62890050096274,2066
2022-11-28,127.43117584621605,128.1734399014485,127.25843763557916,127.9190753627473,3107
2022-11-29,128.85237363217902,129.23338073874072,128.4351276098299,128.90268417326118,9781
